,Elambda,mu.1,Q.1,c.1,R1,R2,R3
71579,82.0,267.0,130.0,213.13333333333333,0,0,1
71580,82.0,267.0,135.0,218.96666666666667,0,0,1
71581,82.0,267.0,140.0,218.0,0,0,1
71582,82.0,267.0,145.0,226.96666666666667,0,0,1
71583,82.0,267.0,150.0,231.6,0,0,1
71584,82.0,267.0,155.0,236.33333333333334,0,0,1
71585,82.0,267.0,160.0,241.5,0,0,1
71586,82.0,267.0,165.0,244.7,0,0,1
71587,82.0,267.0,170.0,246.53333333333333,0,1,0
71588,82.0,267.0,175.0,252.8,0,1,0
71589,82.0,267.0,180.0,257.3,0,1,0
71590,82.0,267.0,185.0,259.56666666666666,0,1,0
71591,82.0,267.0,190.0,264.46666666666664,0,1,0
71592,82.0,267.0,195.0,261.23333333333335,0,1,0
71593,82.0,267.0,200.0,265.93333333333334,0,1,0
71594,82.0,267.0,205.0,262.3333333333333,1,0,0
71595,82.0,267.0,210.0,266.23333333333335,1,0,0
71596,82.0,267.0,215.0,265.7,1,0,0
71597,82.0,267.0,220.0,262.73333333333335,1,0,0
71598,82.0,267.0,225.0,264.3,1,0,0
71599,82.0,267.0,230.0,267.9,1,0,0
71600,82.0,267.0,235.0,262.03333333333336,1,0,0
71601,82.0,267.0,240.0,260.93333333333334,1,0,0
71602,82.0,267.0,245.0,266.06666666666666,1,0,0
71603,82.0,267.0,250.0,263.23333333333335,1,0,0
71604,82.0,267.0,255.0,268.93333333333334,1,0,0
71605,82.0,267.0,260.0,267.5,1,0,0
71606,82.0,267.0,265.0,269.7,1,0,0
71607,82.0,267.0,270.0,274.5,1,0,0
71608,82.0,267.0,275.0,266.6666666666667,1,0,0
71609,82.0,267.0,280.0,265.53333333333336,1,0,0
71610,82.0,267.0,285.0,266.26666666666665,1,0,0
71611,82.0,267.0,290.0,270.43333333333334,1,0,0
71612,82.0,267.0,295.0,267.56666666666666,1,0,0
71613,82.0,267.0,300.0,270.9,1,0,0
75823,87.0,267.0,0.0,86.16666666666667,0,0,1
75824,87.0,267.0,5.0,95.26666666666667,0,0,1
75825,87.0,267.0,10.0,96.1,0,0,1
75826,87.0,267.0,15.0,100.33333333333333,0,0,1
75827,87.0,267.0,20.0,102.23333333333333,0,0,1
75828,87.0,267.0,25.0,112.2,0,0,1
75829,87.0,267.0,30.0,117.73333333333333,0,0,1
75830,87.0,267.0,35.0,123.6,0,0,1
75831,87.0,267.0,40.0,124.26666666666667,0,0,1
75832,87.0,267.0,45.0,131.1,0,0,1
75833,87.0,267.0,50.0,137.4,0,0,1
75834,87.0,267.0,55.0,142.53333333333333,0,0,1
75835,87.0,267.0,60.0,145.13333333333333,0,0,1
75836,87.0,267.0,65.0,151.5,0,0,1
75837,87.0,267.0,70.0,156.33333333333334,0,0,1
75838,87.0,267.0,75.0,161.8,0,0,1
75839,87.0,267.0,80.0,168.56666666666666,0,0,1
75840,87.0,267.0,85.0,172.16666666666666,0,0,1
75841,87.0,267.0,90.0,179.73333333333332,0,0,1
75842,87.0,267.0,95.0,181.4,0,0,1
75843,87.0,267.0,100.0,186.96666666666667,0,0,1
75844,87.0,267.0,105.0,192.63333333333333,0,0,1
75845,87.0,267.0,110.0,195.8,0,0,1
75846,87.0,267.0,115.0,202.63333333333333,0,0,1
75847,87.0,267.0,120.0,206.1,0,0,1
75848,87.0,267.0,125.0,212.16666666666666,0,0,1
75849,87.0,267.0,130.0,216.56666666666666,0,0,1
75850,87.0,267.0,135.0,223.03333333333333,0,0,1
75851,87.0,267.0,140.0,224.5,0,0,1
75852,87.0,267.0,145.0,230.33333333333334,0,0,1
75853,87.0,267.0,150.0,239.26666666666668,0,0,1
75854,87.0,267.0,155.0,241.66666666666666,0,0,1
75855,87.0,267.0,160.0,245.06666666666666,0,0,1
75856,87.0,267.0,165.0,249.13333333333333,0,1,0
75857,87.0,267.0,170.0,253.03333333333333,0,1,0
75858,87.0,267.0,175.0,256.1333333333333,0,1,0
75859,87.0,267.0,180.0,258.0,0,1,0
75860,87.0,267.0,185.0,266.03333333333336,0,1,0
75861,87.0,267.0,190.0,264.5,0,1,0
75862,87.0,267.0,195.0,263.6,0,1,0
75863,87.0,267.0,200.0,260.03333333333336,1,0,0
75864,87.0,267.0,205.0,264.8333333333333,1,0,0
75865,87.0,267.0,210.0,267.03333333333336,1,0,0
75866,87.0,267.0,215.0,270.6,1,0,0
75867,87.0,267.0,220.0,271.96666666666664,1,0,0
75868,87.0,267.0,225.0,271.1333333333333,1,0,0
75869,87.0,267.0,230.0,267.1,1,0,0
75870,87.0,267.0,235.0,264.7,1,0,0
75871,87.0,267.0,240.0,266.03333333333336,1,0,0
75872,87.0,267.0,245.0,261.03333333333336,1,0,0
75873,87.0,267.0,250.0,267.9,1,0,0
75874,87.0,267.0,255.0,267.03333333333336,1,0,0
75875,87.0,267.0,260.0,267.1,1,0,0
75876,87.0,267.0,265.0,268.53333333333336,1,0,0
75877,87.0,267.0,270.0,268.1333333333333,1,0,0
75878,87.0,267.0,275.0,268.73333333333335,1,0,0
75879,87.0,267.0,280.0,266.56666666666666,1,0,0
75880,87.0,267.0,285.0,274.3,1,0,0
75881,87.0,267.0,290.0,267.76666666666665,1,0,0
75882,87.0,267.0,295.0,265.76666666666665,1,0,0
75883,87.0,267.0,300.0,259.8666666666667,1,0,0
80093,92.0,267.0,0.0,92.53333333333333,0,0,1
80094,92.0,267.0,5.0,96.46666666666667,0,0,1
80095,92.0,267.0,10.0,101.76666666666667,0,0,1
80096,92.0,267.0,15.0,107.43333333333334,0,0,1
80097,92.0,267.0,20.0,111.1,0,0,1
80098,92.0,267.0,25.0,116.3,0,0,1
80099,92.0,267.0,30.0,118.93333333333334,0,0,1
80100,92.0,267.0,35.0,126.56666666666666,0,0,1
80101,92.0,267.0,40.0,131.7,0,0,1
80102,92.0,267.0,45.0,137.23333333333332,0,0,1
80103,92.0,267.0,50.0,141.3,0,0,1
80104,92.0,267.0,55.0,146.36666666666667,0,0,1
80105,92.0,267.0,60.0,149.1,0,0,1
80106,92.0,267.0,65.0,157.76666666666668,0,0,1
80107,92.0,267.0,70.0,159.83333333333334,0,0,1
80108,92.0,267.0,75.0,167.13333333333333,0,0,1
80109,92.0,267.0,80.0,169.7,0,0,1
80110,92.0,267.0,85.0,178.76666666666668,0,0,1
80111,92.0,267.0,90.0,181.7,0,0,1
80112,92.0,267.0,95.0,189.2,0,0,1
80113,92.0,267.0,100.0,190.63333333333333,0,0,1
80114,92.0,267.0,105.0,195.36666666666667,0,0,1
80115,92.0,267.0,110.0,202.23333333333332,0,0,1
80116,92.0,267.0,115.0,206.23333333333332,0,0,1
80117,92.0,267.0,120.0,217.23333333333332,0,0,1
80118,92.0,267.0,125.0,219.06666666666666,0,0,1
80119,92.0,267.0,130.0,219.23333333333332,0,0,1
80120,92.0,267.0,135.0,226.46666666666667,0,0,1
80121,92.0,267.0,140.0,231.1,0,0,1
80122,92.0,267.0,145.0,237.23333333333332,0,0,1
80123,92.0,267.0,150.0,242.83333333333334,0,0,1
80124,92.0,267.0,155.0,246.46666666666667,0,0,1
80125,92.0,267.0,160.0,247.56666666666666,0,1,0
80126,92.0,267.0,165.0,251.23333333333332,0,1,0
80127,92.0,267.0,170.0,257.06666666666666,0,1,0
80128,92.0,267.0,175.0,260.8666666666667,0,1,0
80129,92.0,267.0,180.0,259.6666666666667,0,1,0
80130,92.0,267.0,185.0,266.6666666666667,0,1,0
80131,92.0,267.0,190.0,262.8,0,1,0
80132,92.0,267.0,195.0,270.0,1,0,0
80133,92.0,267.0,200.0,267.6,1,0,0
80134,92.0,267.0,205.0,264.53333333333336,1,0,0
80135,92.0,267.0,210.0,269.43333333333334,1,0,0
80136,92.0,267.0,215.0,273.26666666666665,1,0,0
80137,92.0,267.0,220.0,265.3666666666667,1,0,0
80138,92.0,267.0,225.0,269.3,1,0,0
80139,92.0,267.0,230.0,268.06666666666666,1,0,0
80140,92.0,267.0,235.0,265.06666666666666,1,0,0
80141,92.0,267.0,240.0,268.4,1,0,0
80142,92.0,267.0,245.0,269.4,1,0,0
80143,92.0,267.0,250.0,269.7,1,0,0
80144,92.0,267.0,255.0,268.8333333333333,1,0,0
80145,92.0,267.0,260.0,267.8,1,0,0
80146,92.0,267.0,265.0,265.23333333333335,1,0,0
80147,92.0,267.0,270.0,268.76666666666665,1,0,0
80148,92.0,267.0,275.0,271.1666666666667,1,0,0
80149,92.0,267.0,280.0,266.76666666666665,1,0,0
80150,92.0,267.0,285.0,271.6,1,0,0
80151,92.0,267.0,290.0,267.7,1,0,0
80152,92.0,267.0,295.0,267.56666666666666,1,0,0
80153,92.0,267.0,300.0,274.3,1,0,0
84363,97.0,267.0,0.0,96.56666666666666,0,0,1
84364,97.0,267.0,5.0,99.6,0,0,1
84365,97.0,267.0,10.0,110.56666666666666,0,0,1
84366,97.0,267.0,15.0,113.76666666666667,0,0,1
84367,97.0,267.0,20.0,115.53333333333333,0,0,1
84368,97.0,267.0,25.0,124.53333333333333,0,0,1
84369,97.0,267.0,30.0,124.56666666666666,0,0,1
84370,97.0,267.0,35.0,133.8,0,0,1
84371,97.0,267.0,40.0,137.63333333333333,0,0,1
84372,97.0,267.0,45.0,140.9,0,0,1
84373,97.0,267.0,50.0,148.36666666666667,0,0,1
84374,97.0,267.0,55.0,151.16666666666666,0,0,1
84375,97.0,267.0,60.0,158.16666666666666,0,0,1
84376,97.0,267.0,65.0,163.06666666666666,0,0,1
84377,97.0,267.0,70.0,167.73333333333332,0,0,1
84378,97.0,267.0,75.0,178.13333333333333,0,0,1
84379,97.0,267.0,80.0,177.3,0,0,1
84380,97.0,267.0,85.0,184.26666666666668,0,0,1
84381,97.0,267.0,90.0,187.4,0,0,1
84382,97.0,267.0,95.0,191.63333333333333,0,0,1
84383,97.0,267.0,100.0,195.0,0,0,1
84384,97.0,267.0,105.0,200.06666666666666,0,0,1
84385,97.0,267.0,110.0,207.3,0,0,1
84386,97.0,267.0,115.0,210.36666666666667,0,0,1
84387,97.0,267.0,120.0,213.9,0,0,1
84388,97.0,267.0,125.0,222.86666666666667,0,0,1
84389,97.0,267.0,130.0,227.53333333333333,0,0,1
84390,97.0,267.0,135.0,232.76666666666668,0,0,1
84391,97.0,267.0,140.0,236.06666666666666,0,0,1
84392,97.0,267.0,145.0,242.86666666666667,0,0,1
84393,97.0,267.0,150.0,245.76666666666668,0,0,1
84394,97.0,267.0,155.0,246.2,0,1,0
84395,97.0,267.0,160.0,254.7,0,1,0
84396,97.0,267.0,165.0,255.26666666666668,0,1,0
84397,97.0,267.0,170.0,260.23333333333335,0,1,0
84398,97.0,267.0,175.0,260.1666666666667,0,1,0
84399,97.0,267.0,180.0,263.23333333333335,0,1,0
84400,97.0,267.0,185.0,267.1,0,1,0
84401,97.0,267.0,190.0,268.96666666666664,1,0,0
84402,97.0,267.0,195.0,265.53333333333336,1,0,0
84403,97.0,267.0,200.0,267.53333333333336,1,0,0
84404,97.0,267.0,205.0,269.2,1,0,0
84405,97.0,267.0,210.0,274.3666666666667,1,0,0
84406,97.0,267.0,215.0,267.9,1,0,0
84407,97.0,267.0,220.0,264.56666666666666,1,0,0
84408,97.0,267.0,225.0,263.96666666666664,1,0,0
84409,97.0,267.0,230.0,267.6333333333333,1,0,0
84410,97.0,267.0,235.0,262.96666666666664,1,0,0
84411,97.0,267.0,240.0,266.3,1,0,0
84412,97.0,267.0,245.0,262.06666666666666,1,0,0
84413,97.0,267.0,250.0,264.23333333333335,1,0,0
84414,97.0,267.0,255.0,265.5,1,0,0
84415,97.0,267.0,260.0,268.46666666666664,1,0,0
84416,97.0,267.0,265.0,268.56666666666666,1,0,0
84417,97.0,267.0,270.0,265.2,1,0,0
84418,97.0,267.0,275.0,264.06666666666666,1,0,0
84419,97.0,267.0,280.0,266.43333333333334,1,0,0
84420,97.0,267.0,285.0,267.76666666666665,1,0,0
84421,97.0,267.0,290.0,272.76666666666665,1,0,0
84422,97.0,267.0,295.0,263.46666666666664,1,0,0
84423,97.0,267.0,300.0,268.56666666666666,1,0,0
88633,102.0,267.0,0.0,103.0,0,0,1
88634,102.0,267.0,5.0,106.7,0,0,1
88635,102.0,267.0,10.0,112.43333333333334,0,0,1
88636,102.0,267.0,15.0,118.13333333333334,0,0,1
88637,102.0,267.0,20.0,122.3,0,0,1
88638,102.0,267.0,25.0,125.0,0,0,1
88639,102.0,267.0,30.0,133.6,0,0,1
88640,102.0,267.0,35.0,137.33333333333334,0,0,1
88641,102.0,267.0,40.0,139.76666666666668,0,0,1
88642,102.0,267.0,45.0,148.93333333333334,0,0,1
88643,102.0,267.0,50.0,153.16666666666666,0,0,1
88644,102.0,267.0,55.0,157.36666666666667,0,0,1
88645,102.0,267.0,60.0,164.66666666666666,0,0,1
88646,102.0,267.0,65.0,168.76666666666668,0,0,1
88647,102.0,267.0,70.0,174.5,0,0,1
88648,102.0,267.0,75.0,178.33333333333334,0,0,1
88649,102.0,267.0,80.0,178.13333333333333,0,0,1
88650,102.0,267.0,85.0,190.3,0,0,1
88651,102.0,267.0,90.0,195.0,0,0,1
88652,102.0,267.0,95.0,195.33333333333334,0,0,1
88653,102.0,267.0,100.0,202.93333333333334,0,0,1
88654,102.0,267.0,105.0,207.06666666666666,0,0,1
88655,102.0,267.0,110.0,215.1,0,0,1
88656,102.0,267.0,115.0,216.36666666666667,0,0,1
88657,102.0,267.0,120.0,222.36666666666667,0,0,1
88658,102.0,267.0,125.0,226.63333333333333,0,0,1
88659,102.0,267.0,130.0,229.13333333333333,0,0,1
88660,102.0,267.0,135.0,235.06666666666666,0,0,1
88661,102.0,267.0,140.0,240.1,0,0,1
88662,102.0,267.0,145.0,246.53333333333333,0,0,1
88663,102.0,267.0,150.0,250.93333333333334,0,1,0
88664,102.0,267.0,155.0,256.06666666666666,0,1,0
88665,102.0,267.0,160.0,257.6,0,1,0
88666,102.0,267.0,165.0,258.3666666666667,0,1,0
88667,102.0,267.0,170.0,262.56666666666666,0,1,0
88668,102.0,267.0,175.0,263.76666666666665,0,1,0
88669,102.0,267.0,180.0,268.1333333333333,0,1,0
88670,102.0,267.0,185.0,265.73333333333335,1,0,0
88671,102.0,267.0,190.0,271.8,1,0,0
88672,102.0,267.0,195.0,266.93333333333334,1,0,0
88673,102.0,267.0,200.0,270.96666666666664,1,0,0
88674,102.0,267.0,205.0,269.6,1,0,0
88675,102.0,267.0,210.0,265.8666666666667,1,0,0
88676,102.0,267.0,215.0,270.06666666666666,1,0,0
88677,102.0,267.0,220.0,267.8666666666667,1,0,0
88678,102.0,267.0,225.0,268.3333333333333,1,0,0
88679,102.0,267.0,230.0,269.6666666666667,1,0,0
88680,102.0,267.0,235.0,265.1666666666667,1,0,0
88681,102.0,267.0,240.0,267.5,1,0,0
88682,102.0,267.0,245.0,264.96666666666664,1,0,0
88683,102.0,267.0,250.0,267.93333333333334,1,0,0
88684,102.0,267.0,255.0,265.23333333333335,1,0,0
88685,102.0,267.0,260.0,264.06666666666666,1,0,0
88686,102.0,267.0,265.0,269.03333333333336,1,0,0
88687,102.0,267.0,270.0,267.1,1,0,0
88688,102.0,267.0,275.0,264.7,1,0,0
88689,102.0,267.0,280.0,268.7,1,0,0
88690,102.0,267.0,285.0,268.3333333333333,1,0,0
88691,102.0,267.0,290.0,268.4,1,0,0
88692,102.0,267.0,295.0,270.43333333333334,1,0,0
88693,102.0,267.0,300.0,268.5,1,0,0
92903,107.0,267.0,0.0,106.63333333333334,0,0,1
92904,107.0,267.0,5.0,114.63333333333334,0,0,1
92905,107.0,267.0,10.0,115.36666666666666,0,0,1
92906,107.0,267.0,15.0,124.53333333333333,0,0,1
92907,107.0,267.0,20.0,129.13333333333333,0,0,1
92908,107.0,267.0,25.0,129.4,0,0,1
92909,107.0,267.0,30.0,134.63333333333333,0,0,1
92910,107.0,267.0,35.0,139.83333333333334,0,0,1
92911,107.0,267.0,40.0,145.53333333333333,0,0,1
92912,107.0,267.0,45.0,151.7,0,0,1
92913,107.0,267.0,50.0,155.4,0,0,1
92914,107.0,267.0,55.0,160.13333333333333,0,0,1
92915,107.0,267.0,60.0,166.36666666666667,0,0,1
92916,107.0,267.0,65.0,173.73333333333332,0,0,1
92917,107.0,267.0,70.0,179.63333333333333,0,0,1
92918,107.0,267.0,75.0,182.9,0,0,1
92919,107.0,267.0,80.0,187.56666666666666,0,0,1
92920,107.0,267.0,85.0,190.86666666666667,0,0,1
92921,107.0,267.0,90.0,200.26666666666668,0,0,1
92922,107.0,267.0,95.0,202.06666666666666,0,0,1
92923,107.0,267.0,100.0,208.96666666666667,0,0,1
92924,107.0,267.0,105.0,210.13333333333333,0,0,1
92925,107.0,267.0,110.0,216.66666666666666,0,0,1
92926,107.0,267.0,115.0,221.53333333333333,0,0,1
92927,107.0,267.0,120.0,226.1,0,0,1
92928,107.0,267.0,125.0,229.13333333333333,0,0,1
92929,107.0,267.0,130.0,236.83333333333334,0,0,1
92930,107.0,267.0,135.0,241.53333333333333,0,0,1
92931,107.0,267.0,140.0,243.73333333333332,0,0,1
92932,107.0,267.0,145.0,247.73333333333332,0,1,0
92933,107.0,267.0,150.0,250.53333333333333,0,1,0
92934,107.0,267.0,155.0,254.83333333333334,0,1,0
92935,107.0,267.0,160.0,258.8333333333333,0,1,0
92936,107.0,267.0,165.0,262.6666666666667,0,1,0
92937,107.0,267.0,170.0,264.6,0,1,0
92938,107.0,267.0,175.0,261.6,0,1,0
92939,107.0,267.0,180.0,266.3333333333333,1,0,0
92940,107.0,267.0,185.0,267.6333333333333,1,0,0
92941,107.0,267.0,190.0,268.1666666666667,1,0,0
92942,107.0,267.0,195.0,266.8333333333333,1,0,0
92943,107.0,267.0,200.0,264.73333333333335,1,0,0
92944,107.0,267.0,205.0,267.0,1,0,0
92945,107.0,267.0,210.0,268.3666666666667,1,0,0
92946,107.0,267.0,215.0,270.1333333333333,1,0,0
92947,107.0,267.0,220.0,263.4,1,0,0
92948,107.0,267.0,225.0,266.46666666666664,1,0,0
92949,107.0,267.0,230.0,268.8,1,0,0
92950,107.0,267.0,235.0,262.6333333333333,1,0,0
92951,107.0,267.0,240.0,266.1,1,0,0
92952,107.0,267.0,245.0,265.8333333333333,1,0,0
92953,107.0,267.0,250.0,264.3333333333333,1,0,0
92954,107.0,267.0,255.0,263.06666666666666,1,0,0
92955,107.0,267.0,260.0,270.5,1,0,0
92956,107.0,267.0,265.0,265.7,1,0,0
92957,107.0,267.0,270.0,270.8333333333333,1,0,0
92958,107.0,267.0,275.0,268.3666666666667,1,0,0
92959,107.0,267.0,280.0,268.03333333333336,1,0,0
92960,107.0,267.0,285.0,271.96666666666664,1,0,0
92961,107.0,267.0,290.0,269.03333333333336,1,0,0
92962,107.0,267.0,295.0,273.06666666666666,1,0,0
92963,107.0,267.0,300.0,269.1,1,0,0
97173,112.0,267.0,0.0,114.63333333333334,0,0,1
97174,112.0,267.0,5.0,117.8,0,0,1
97175,112.0,267.0,10.0,121.8,0,0,1
97176,112.0,267.0,15.0,130.0,0,0,1
97177,112.0,267.0,20.0,128.6,0,0,1
97178,112.0,267.0,25.0,137.83333333333334,0,0,1
97179,112.0,267.0,30.0,142.43333333333334,0,0,1
97180,112.0,267.0,35.0,146.23333333333332,0,0,1
97181,112.0,267.0,40.0,148.7,0,0,1
97182,112.0,267.0,45.0,156.03333333333333,0,0,1
97183,112.0,267.0,50.0,156.36666666666667,0,0,1
97184,112.0,267.0,55.0,166.63333333333333,0,0,1
97185,112.0,267.0,60.0,169.76666666666668,0,0,1
97186,112.0,267.0,65.0,178.36666666666667,0,0,1
97187,112.0,267.0,70.0,180.9,0,0,1
97188,112.0,267.0,75.0,184.53333333333333,0,0,1
97189,112.0,267.0,80.0,193.13333333333333,0,0,1
97190,112.0,267.0,85.0,196.86666666666667,0,0,1
97191,112.0,267.0,90.0,199.96666666666667,0,0,1
97192,112.0,267.0,95.0,207.13333333333333,0,0,1
97193,112.0,267.0,100.0,212.4,0,0,1
97194,112.0,267.0,105.0,218.16666666666666,0,0,1
97195,112.0,267.0,110.0,222.23333333333332,0,0,1
97196,112.0,267.0,115.0,229.66666666666666,0,0,1
97197,112.0,267.0,120.0,230.56666666666666,0,0,1
97198,112.0,267.0,125.0,236.06666666666666,0,0,1
97199,112.0,267.0,130.0,240.16666666666666,0,0,1
97200,112.0,267.0,135.0,247.03333333333333,0,0,1
97201,112.0,267.0,140.0,251.7,0,1,0
97202,112.0,267.0,145.0,252.36666666666667,0,1,0
97203,112.0,267.0,150.0,257.7,0,1,0
97204,112.0,267.0,155.0,258.46666666666664,0,1,0
97205,112.0,267.0,160.0,263.7,0,1,0
97206,112.0,267.0,165.0,262.93333333333334,0,1,0
97207,112.0,267.0,170.0,266.3333333333333,0,1,0
97208,112.0,267.0,175.0,265.93333333333334,1,0,0
97209,112.0,267.0,180.0,267.6333333333333,1,0,0
97210,112.0,267.0,185.0,267.9,1,0,0
97211,112.0,267.0,190.0,267.76666666666665,1,0,0
97212,112.0,267.0,195.0,267.0,1,0,0
97213,112.0,267.0,200.0,271.3666666666667,1,0,0
97214,112.0,267.0,205.0,268.3333333333333,1,0,0
97215,112.0,267.0,210.0,265.7,1,0,0
97216,112.0,267.0,215.0,271.7,1,0,0
97217,112.0,267.0,220.0,264.0,1,0,0
97218,112.0,267.0,225.0,271.06666666666666,1,0,0
97219,112.0,267.0,230.0,274.03333333333336,1,0,0
97220,112.0,267.0,235.0,269.6666666666667,1,0,0
97221,112.0,267.0,240.0,266.76666666666665,1,0,0
97222,112.0,267.0,245.0,267.6,1,0,0
97223,112.0,267.0,250.0,268.23333333333335,1,0,0
97224,112.0,267.0,255.0,264.0,1,0,0
97225,112.0,267.0,260.0,265.43333333333334,1,0,0
97226,112.0,267.0,265.0,267.6,1,0,0
97227,112.0,267.0,270.0,265.8333333333333,1,0,0
97228,112.0,267.0,275.0,265.73333333333335,1,0,0
97229,112.0,267.0,280.0,266.8666666666667,1,0,0
97230,112.0,267.0,285.0,260.53333333333336,1,0,0
97231,112.0,267.0,290.0,271.8333333333333,1,0,0
97232,112.0,267.0,295.0,269.8,1,0,0
97233,112.0,267.0,300.0,266.7,1,0,0
101443,117.0,267.0,0.0,118.26666666666667,0,0,1
101444,117.0,267.0,5.0,119.46666666666667,0,0,1
101445,117.0,267.0,10.0,126.13333333333334,0,0,1
101446,117.0,267.0,15.0,128.46666666666667,0,0,1
101447,117.0,267.0,20.0,137.13333333333333,0,0,1
101448,117.0,267.0,25.0,139.76666666666668,0,0,1
101449,117.0,267.0,30.0,148.2,0,0,1
101450,117.0,267.0,35.0,147.86666666666667,0,0,1
101451,117.0,267.0,40.0,157.43333333333334,0,0,1
101452,117.0,267.0,45.0,159.3,0,0,1
101453,117.0,267.0,50.0,165.63333333333333,0,0,1
101454,117.0,267.0,55.0,173.1,0,0,1
101455,117.0,267.0,60.0,179.53333333333333,0,0,1
101456,117.0,267.0,65.0,179.73333333333332,0,0,1
101457,117.0,267.0,70.0,187.56666666666666,0,0,1
101458,117.0,267.0,75.0,188.83333333333334,0,0,1
101459,117.0,267.0,80.0,193.66666666666666,0,0,1
101460,117.0,267.0,85.0,201.83333333333334,0,0,1
101461,117.0,267.0,90.0,206.53333333333333,0,0,1
101462,117.0,267.0,95.0,212.73333333333332,0,0,1
101463,117.0,267.0,100.0,217.03333333333333,0,0,1
101464,117.0,267.0,105.0,222.93333333333334,0,0,1
101465,117.0,267.0,110.0,227.36666666666667,0,0,1
101466,117.0,267.0,115.0,232.26666666666668,0,0,1
101467,117.0,267.0,120.0,236.3,0,0,1
101468,117.0,267.0,125.0,242.9,0,0,1
101469,117.0,267.0,130.0,245.0,0,0,1
101470,117.0,267.0,135.0,249.86666666666667,0,1,0
101471,117.0,267.0,140.0,254.0,0,1,0
101472,117.0,267.0,145.0,254.33333333333334,0,1,0
101473,117.0,267.0,150.0,258.43333333333334,0,1,0
101474,117.0,267.0,155.0,262.6,0,1,0
101475,117.0,267.0,160.0,266.76666666666665,0,1,0
101476,117.0,267.0,165.0,267.8666666666667,0,1,0
101477,117.0,267.0,170.0,268.43333333333334,1,0,0
101478,117.0,267.0,175.0,267.8666666666667,1,0,0
101479,117.0,267.0,180.0,260.93333333333334,1,0,0
101480,117.0,267.0,185.0,268.9,1,0,0
101481,117.0,267.0,190.0,264.6666666666667,1,0,0
101482,117.0,267.0,195.0,267.26666666666665,1,0,0
101483,117.0,267.0,200.0,271.53333333333336,1,0,0
101484,117.0,267.0,205.0,276.1,1,0,0
101485,117.0,267.0,210.0,270.1,1,0,0
101486,117.0,267.0,215.0,263.53333333333336,1,0,0
101487,117.0,267.0,220.0,268.96666666666664,1,0,0
101488,117.0,267.0,225.0,269.56666666666666,1,0,0
101489,117.0,267.0,230.0,271.43333333333334,1,0,0
101490,117.0,267.0,235.0,273.03333333333336,1,0,0
101491,117.0,267.0,240.0,271.3,1,0,0
101492,117.0,267.0,245.0,265.73333333333335,1,0,0
101493,117.0,267.0,250.0,268.23333333333335,1,0,0
101494,117.0,267.0,255.0,264.0,1,0,0
101495,117.0,267.0,260.0,268.26666666666665,1,0,0
101496,117.0,267.0,265.0,270.93333333333334,1,0,0
101497,117.0,267.0,270.0,263.93333333333334,1,0,0
101498,117.0,267.0,275.0,267.8,1,0,0
101499,117.0,267.0,280.0,267.8666666666667,1,0,0
101500,117.0,267.0,285.0,266.6666666666667,1,0,0
101501,117.0,267.0,290.0,268.3,1,0,0
101502,117.0,267.0,295.0,262.6666666666667,1,0,0
101503,117.0,267.0,300.0,268.6666666666667,1,0,0
105713,122.0,267.0,0.0,121.36666666666666,0,0,1
105714,122.0,267.0,5.0,128.2,0,0,1
105715,122.0,267.0,10.0,129.7,0,0,1
105716,122.0,267.0,15.0,136.46666666666667,0,0,1
105717,122.0,267.0,20.0,139.36666666666667,0,0,1
105718,122.0,267.0,25.0,144.83333333333334,0,0,1
105719,122.0,267.0,30.0,152.5,0,0,1
105720,122.0,267.0,35.0,158.9,0,0,1
105721,122.0,267.0,40.0,163.3,0,0,1
105722,122.0,267.0,45.0,163.66666666666666,0,0,1
105723,122.0,267.0,50.0,173.43333333333334,0,0,1
105724,122.0,267.0,55.0,174.56666666666666,0,0,1
105725,122.0,267.0,60.0,178.9,0,0,1
105726,122.0,267.0,65.0,184.06666666666666,0,0,1
105727,122.0,267.0,70.0,188.5,0,0,1
105728,122.0,267.0,75.0,198.73333333333332,0,0,1
105729,122.0,267.0,80.0,200.56666666666666,0,0,1
105730,122.0,267.0,85.0,208.76666666666668,0,0,1
105731,122.0,267.0,90.0,210.06666666666666,0,0,1
105732,122.0,267.0,95.0,215.7,0,0,1
105733,122.0,267.0,100.0,220.63333333333333,0,0,1
105734,122.0,267.0,105.0,227.66666666666666,0,0,1
105735,122.0,267.0,110.0,229.96666666666667,0,0,1
105736,122.0,267.0,115.0,236.73333333333332,0,0,1
105737,122.0,267.0,120.0,238.53333333333333,0,0,1
105738,122.0,267.0,125.0,247.66666666666666,0,0,1
105739,122.0,267.0,130.0,248.26666666666668,0,1,0
105740,122.0,267.0,135.0,256.6333333333333,0,1,0
105741,122.0,267.0,140.0,259.96666666666664,0,1,0
105742,122.0,267.0,145.0,259.46666666666664,0,1,0
105743,122.0,267.0,150.0,260.3,0,1,0
105744,122.0,267.0,155.0,262.73333333333335,0,1,0
105745,122.0,267.0,160.0,267.1666666666667,0,1,0
105746,122.0,267.0,165.0,267.3333333333333,1,0,0
105747,122.0,267.0,170.0,270.3333333333333,1,0,0
105748,122.0,267.0,175.0,268.96666666666664,1,0,0
105749,122.0,267.0,180.0,270.6333333333333,1,0,0
105750,122.0,267.0,185.0,263.1,1,0,0
105751,122.0,267.0,190.0,267.4,1,0,0
105752,122.0,267.0,195.0,270.8,1,0,0
